region,municipality,year,Median of debt for All debts,Median of debt for Consumption debts and other debts,Median of debt for Debts charged on business activities and a source of income,Median of debt for Housing loan debts,Median of debt for Study loan debts,Mean of debt for All debts,Mean of debt for Consumption debts and other debts,Mean of debt for Debts charged on business activities and a source of income,Mean of debt for Housing loan debts,Mean of debt for Study loan debts,"B2N Operating surplus, net","B3N Mixed income, net","D11R Wages and salaries received, income","D12R Employer's social security contributions, income","D4OMR  Property income, (incl. holding gains and losses), income","D4K Property income, expenditure",B5N Net national income,"D62R Social benefits other than social transfers in kind, income","D7R Other current transfers, income","D5K Income, property and other direct taxes excl. capital taxes, expenditure",D61K Employer's social security contributions,"D7K Other current transfers, expenditure","B6N Disposable income, net"
17,436,2011,81921.0,14746.0,21815.0,99373.0,4208.0,115198.0,38442.0,50616.0,112900.0,6027.0,,,,,,,,,,,,,
17,436,2012,89117.0,15648.0,29261.0,108620.0,4433.0,124488.0,49337.0,54735.0,117254.0,5562.0,,,,,,,,,,,,,
17,436,2013,96192.0,17930.0,28193.0,102239.0,3930.0,124428.0,51055.0,43920.0,116082.0,5342.0,,,,,,,,,,,,,
17,436,2014,91630.0,17111.0,35140.0,102727.0,3976.0,121507.0,54264.0,50463.0,111653.0,4775.0,,,,,,,,,,,,,
17,436,2015,99135.0,16951.0,37061.0,102938.0,37061.0,123261.0,45328.0,101521.0,111329.0,101521.0,,,,,,,,,,,,,
17,436,2016,101286.0,19357.0,55390.0,99708.0,55390.0,129689.0,49231.0,109507.0,111351.0,109507.0,,,,,,,,,,,,,
17,436,2017,93495.0,15920.0,59952.0,96742.0,59952.0,123256.0,45745.0,117611.0,109399.0,117611.0,,,,,,,,,,,,,
17,436,2018,97969.0,16815.0,63460.0,98469.0,63460.0,126657.0,50451.0,92470.0,109014.0,92470.0,,,,,,,,,,,,,
17,436,2019,100328.0,17768.0,79238.0,96522.0,79238.0,125738.0,48584.0,116404.0,104986.0,116404.0,,,,,,,,,,,,,
17,436,2020,97808.0,18422.0,75579.0,94702.0,75579.0,124575.0,50172.0,109751.0,105038.0,109751.0,,,,,,,,,,,,,
17,436,2021,93287.0,18305.0,63931.0,95342.0,63931.0,121527.0,48829.0,87527.0,105431.0,87527.0,,,,,,,,,,,,,
17,436,2022,81448.0,15214.0,46403.0,90916.0,46403.0,103669.0,37297.0,74024.0,97941.0,74024.0,,,,,,,,,,,,,
17,436,2023,72806.0,14979.0,29178.0,81735.0,29178.0,90117.0,31203.0,52272.0,91163.0,52272.0,,,,,,,,,,,,,
17,436,2024,67614.0,15381.0,46348.0,82106.0,46348.0,87823.0,30073.0,61135.0,90185.0,61135.0,,,,,,,,,,,,,
17,483,2003,33333.0,13864.0,24870.0,34936.0,4032.0,55381.0,23998.0,56261.0,47848.0,5402.0,,,,,,,,,,,,,
17,483,2004,32309.0,13159.0,34744.0,39548.0,3616.0,59207.0,22773.0,59893.0,54091.0,5211.0,,,,,,,,,,,,,
17,483,2005,31381.0,12817.0,29875.0,44600.0,5130.0,59242.0,20625.0,63574.0,57554.0,5619.0,,,,,,,,,,,,,
17,483,2006,40180.0,16151.0,33829.0,49119.0,3671.0,68932.0,30994.0,56148.0,62816.0,5207.0,,,,,,,,,,,,,
17,483,2007,35521.0,14018.0,44861.0,49121.0,3698.0,73134.0,32184.0,68124.0,67226.0,5986.0,,,,,,,,,,,,,
17,483,2008,30503.0,13465.0,38895.0,25108.0,4420.0,74852.0,31116.0,94822.0,52481.0,5840.0,,,,,,,,,,,,,
17,483,2009,37739.0,14771.0,46138.0,61409.0,4542.0,82929.0,30807.0,110049.0,76864.0,6132.0,,,,,,,,,,,,,
17,483,2010,35940.0,15969.0,38612.0,57442.0,5618.0,84960.0,37965.0,104769.0,75405.0,7715.0,,,,,,,,,,,,,
17,483,2011,32212.0,14121.0,31333.0,65045.0,4472.0,81093.0,33549.0,101370.0,77346.0,7191.0,,,,,,,,,,,,,
17,483,2012,38079.0,14382.0,27479.0,63284.0,3660.0,88122.0,34052.0,105391.0,77961.0,6665.0,,,,,,,,,,,,,
17,483,2013,37360.0,12686.0,38004.0,59542.0,4334.0,87204.0,33775.0,113337.0,78713.0,5780.0,,,,,,,,,,,,,
17,483,2014,36142.0,14597.0,26569.0,63974.0,3937.0,94182.0,43540.0,107828.0,81730.0,5663.0,,,,,,,,,,,,,
17,483,2015,36846.0,12916.0,63246.0,70089.0,63246.0,96947.0,38453.0,118764.0,84676.0,118764.0,,,,,,,,,,,,,
17,483,2016,50404.0,14079.0,55422.0,66755.0,55422.0,103533.0,46580.0,112699.0,85537.0,112699.0,,,,,,,,,,,,,
17,483,2017,46788.0,14128.0,101191.0,62028.0,101191.0,104931.0,58921.0,112148.0,81749.0,112148.0,,,,,,,,,,,,,
17,483,2018,46784.0,15740.0,71028.0,63253.0,71028.0,111718.0,65692.0,100117.0,82189.0,100117.0,,,,,,,,,,,,,
17,483,2019,46044.0,17488.0,62839.0,57483.0,62839.0,111635.0,64363.0,112223.0,80635.0,112223.0,,,,,,,,,,,,,
17,483,2020,47071.0,16867.0,92091.0,64400.0,92091.0,111254.0,59324.0,119708.0,80133.0,119708.0,,,,,,,,,,,,,
17,483,2021,47354.0,16723.0,84160.0,63843.0,84160.0,107073.0,53255.0,123222.0,79917.0,123222.0,,,,,,,,,,,,,
17,483,2022,43829.0,14195.0,74818.0,61010.0,74818.0,93813.0,32286.0,165533.0,74628.0,165533.0,,,,,,,,,,,,,
17,483,2023,35560.0,11075.0,47254.0,57278.0,47254.0,72506.0,23594.0,98645.0,67911.0,98645.0,,,,,,,,,,,,,
17,483,2024,35926.0,10382.0,41097.0,54717.0,41097.0,70399.0,22686.0,99470.0,64151.0,99470.0,,,,,,,,,,,,,
17,494,2003,42366.0,9446.0,42337.0,57682.0,4734.0,61794.0,16972.0,67754.0,68999.0,6279.0,,,,,,,,,,,,,
17,494,2004,47325.0,9987.0,37175.0,68399.0,4416.0,69892.0,18851.0,60157.0,80432.0,6147.0,,,,,,,,,,,,,
17,494,2005,52522.0,11456.0,32190.0,73182.0,4767.0,78621.0,22240.0,60348.0,88131.0,6577.0,,,,,,,,,,,,,
17,494,2006,58774.0,12363.0,29044.0,78742.0,4856.0,89081.0,27069.0,54199.0,96734.0,6318.0,,,,,,,,,,,,,
17,494,2007,63325.0,11758.0,29456.0,84647.0,4474.0,94068.0,27107.0,62986.0,103109.0,6409.0,,,,,,,,,,,,,
17,494,2008,66922.0,11524.0,48453.0,88784.0,4340.0,97757.0,24522.0,97716.0,107575.0,6211.0,,,,,,,,,,,,,
17,494,2009,72131.0,11682.0,45565.0,94250.0,4463.0,102042.0,26689.0,94427.0,110575.0,6234.0,,,,,,,,,,,,,
17,494,2010,74291.0,11259.0,49369.0,94640.0,4414.0,102895.0,26211.0,99557.0,110116.0,6021.0,,,,,,,,,,,,,
17,494,2011,75105.0,10316.0,46367.0,92899.0,4203.0,101546.0,27025.0,94674.0,106543.0,6016.0,,,,,,,,,,,,,
17,494,2012,78739.0,13754.0,45626.0,91862.0,3980.0,104949.0,32239.0,100556.0,105545.0,5975.0,,,,,,,,,,,,,
17,494,2013,81670.0,14415.0,52504.0,93027.0,3848.0,106407.0,33529.0,101654.0,105445.0,5696.0,,,,,,,,,,,,,
17,494,2014,82745.0,14246.0,48332.0,94669.0,3903.0,107012.0,34730.0,91825.0,105907.0,5800.0,,,,,,,,,,,,,
17,494,2015,81049.0,13758.0,53999.0,95570.0,53999.0,108577.0,33692.0,95686.0,106521.0,95686.0,,,,,,,,,,,,,
17,494,2016,84827.0,13725.0,66163.0,96125.0,66163.0,109428.0,33819.0,114022.0,105748.0,114022.0,,,,,,,,,,,,,
17,494,2017,82862.0,13425.0,65598.0,95370.0,65598.0,106269.0,33528.0,102054.0,103913.0,102054.0,,,,,,,,,,,,,
17,494,2018,82916.0,14550.0,71103.0,91840.0,71103.0,105921.0,33070.0,105287.0,102569.0,105287.0,,,,,,,,,,,,,
17,494,2019,80398.0,15659.0,68008.0,87326.0,68008.0,104801.0,32975.0,115092.0,99975.0,115092.0,,,,,,,,,,,,,
17,494,2020,78615.0,15371.0,60538.0,90262.0,60538.0,104807.0,34781.0,101478.0,101972.0,101478.0,,,,,,,,,,,,,
17,494,2021,75145.0,16501.0,55267.0,85074.0,55267.0,104252.0,35392.0,104185.0,99987.0,104185.0,,,,,,,,,,,,,
17,494,2022,69488.0,16507.0,48093.0,81803.0,48093.0,98421.0,32035.0,87836.0,96504.0,87836.0,,,,,,,,,,,,,
17,494,2023,65691.0,15578.0,42552.0,77767.0,42552.0,92015.0,29508.0,76024.0,92299.0,76024.0,,,,,,,,,,,,,
17,494,2024,65350.0,16703.0,45086.0,77206.0,45086.0,92104.0,28396.0,85676.0,91893.0,85676.0,,,,,,,,,,,,,
17,535,2003,42387.0,11828.0,48582.0,46778.0,4216.0,69053.0,19693.0,87592.0,59815.0,5433.0,,,,,,,,,,,,,
17,535,2004,48536.0,13396.0,45016.0,53834.0,4401.0,75486.0,23385.0,86862.0,66808.0,5620.0,,,,,,,,,,,,,
17,535,2005,52668.0,13834.0,44219.0,60616.0,4024.0,81769.0,26408.0,85043.0,75062.0,5362.0,,,,,,,,,,,,,
17,535,2006,54399.0,15566.0,39057.0,66486.0,3994.0,88573.0,36300.0,74824.0,82344.0,5505.0,,,,,,,,,,,,,
17,535,2007,56364.0,15172.0,37057.0,71205.0,3946.0,93346.0,37569.0,74287.0,88211.0,5368.0,,,,,,,,,,,,,
17,535,2008,60034.0,14249.0,34176.0,71037.0,3918.0,96064.0,40104.0,75849.0,86470.0,5097.0,,,,,,,,,,,,,
17,535,2009,62337.0,14507.0,37680.0,77715.0,3960.0,99645.0,39336.0,90797.0,93338.0,5181.0,,,,,,,,,,,,,
17,535,2010,68767.0,13963.0,35835.0,79816.0,3899.0,103425.0,40777.0,92757.0,96281.0,5308.0,,,,,,,,,,,,,
17,535,2011,65331.0,12417.0,40154.0,80835.0,4145.0,102414.0,40199.0,90778.0,97267.0,5470.0,,,,,,,,,,,,,
17,535,2012,73360.0,15501.0,43844.0,86268.0,3916.0,106990.0,42753.0,107333.0,98551.0,5283.0,,,,,,,,,,,,,
17,535,2013,74352.0,16140.0,47395.0,86031.0,3913.0,108310.0,45626.0,108517.0,98819.0,5053.0,,,,,,,,,,,,,
17,535,2014,75228.0,15648.0,46660.0,84265.0,3838.0,108791.0,48533.0,101581.0,96858.0,4940.0,,,,,,,,,,,,,
17,535,2015,75802.0,13189.0,49412.0,84299.0,49412.0,108694.0,43010.0,114925.0,97728.0,114925.0,,,,,,,,,,,,,
17,535,2016,72866.0,15002.0,47162.0,81917.0,47162.0,108587.0,45379.0,103908.0,96594.0,103908.0,,,,,,,,,,,,,
17,535,2017,70637.0,14998.0,45993.0,78836.0,45993.0,107042.0,47342.0,91882.0,93761.0,91882.0,,,,,,,,,,,,,
17,535,2018,69435.0,14797.0,41930.0,76996.0,41930.0,99900.0,41692.0,92334.0,91025.0,92334.0,,,,,,,,,,,,,
17,535,2019,68505.0,14497.0,61368.0,76968.0,61368.0,99200.0,36252.0,131518.0,90405.0,131518.0,,,,,,,,,,,,,
17,535,2020,67577.0,16062.0,63718.0,76285.0,63718.0,97516.0,37579.0,110267.0,90836.0,110267.0,,,,,,,,,,,,,
17,535,2021,65587.0,16272.0,61302.0,75173.0,61302.0,96153.0,37871.0,107308.0,89048.0,107308.0,,,,,,,,,,,,,
17,535,2022,60477.0,15782.0,52897.0,72366.0,52897.0,89159.0,35127.0,100878.0,83118.0,100878.0,,,,,,,,,,,,,
17,535,2023,55076.0,15040.0,41673.0,67023.0,41673.0,81776.0,31193.0,84925.0,78151.0,84925.0,,,,,,,,,,,,,
17,535,2024,52884.0,13850.0,46699.0,65478.0,46699.0,80882.0,28878.0,94804.0,78426.0,94804.0,,,,,,,,,,,,,
17,563,2003,38152.0,10534.0,40090.0,53029.0,4317.0,62853.0,18168.0,70698.0,64717.0,5853.0,,,,,,,,,,,,,
17,563,2004,43477.0,10878.0,37484.0,58598.0,4371.0,67670.0,19965.0,71013.0,69241.0,6013.0,,,,,,,,,,,,,
17,563,2005,47268.0,12021.0,33125.0,61374.0,4695.0,73559.0,22352.0,72549.0,74133.0,6116.0,,,,,,,,,,,,,
17,563,2006,48748.0,12402.0,29139.0,62431.0,4569.0,77351.0,27758.0,60614.0,79108.0,5966.0,,,,,,,,,,,,,
17,563,2007,50171.0,12404.0,31464.0,65060.0,4554.0,81686.0,29337.0,59734.0,83420.0,5904.0,,,,,,,,,,,,,
17,563,2008,46737.0,11691.0,37917.0,63944.0,4386.0,81936.0,28089.0,74080.0,82692.0,5869.0,,,,,,,,,,,,,
17,563,2009,51387.0,11777.0,42273.0,66791.0,4329.0,86150.0,29025.0,78601.0,86598.0,5968.0,,,,,,,,,,,,,
17,563,2010,51561.0,10928.0,41492.0,65779.0,4218.0,85209.0,27709.0,76308.0,85838.0,5748.0,,,,,,,,,,,,,
17,563,2011,52374.0,10296.0,38571.0,68267.0,4127.0,86374.0,27135.0,75471.0,89451.0,5792.0,,,,,,,,,,,,,
17,563,2012,53006.0,12519.0,35262.0,66548.0,4170.0,88601.0,31569.0,75563.0,87242.0,5680.0,,,,,,,,,,,,,
17,563,2013,56655.0,12802.0,32789.0,67241.0,3910.0,89450.0,35536.0,69471.0,87041.0,5609.0,,,,,,,,,,,,,
17,563,2014,58480.0,13092.0,34498.0,67909.0,4482.0,90372.0,36504.0,70227.0,87220.0,6065.0,,,,,,,,,,,,,
17,563,2015,56240.0,11622.0,46918.0,69219.0,46918.0,89257.0,32252.0,76303.0,86799.0,76303.0,,,,,,,,,,,,,
17,563,2016,56678.0,13843.0,44217.0,68833.0,44217.0,90217.0,35130.0,73275.0,85585.0,73275.0,,,,,,,,,,,,,
17,563,2017,57941.0,13746.0,41182.0,70810.0,41182.0,91525.0,35548.0,76408.0,87806.0,76408.0,,,,,,,,,,,,,
17,563,2018,59149.0,13885.0,37886.0,68899.0,37886.0,90846.0,34707.0,77419.0,87543.0,77419.0,,,,,,,,,,,,,
17,563,2019,58948.0,14419.0,35611.0,66954.0,35611.0,90938.0,34917.0,81788.0,84785.0,81788.0,,,,,,,,,,,,,
17,563,2020,57707.0,15025.0,43707.0,66886.0,43707.0,90000.0,34982.0,87702.0,84303.0,87702.0,,,,,,,,,,,,,
17,563,2021,52797.0,15111.0,45130.0,63132.0,45130.0,87396.0,32362.0,97157.0,81997.0,97157.0,,,,,,,,,,,,,
17,563,2022,47856.0,14223.0,43962.0,59000.0,43962.0,79078.0,29168.0,89736.0,76872.0,89736.0,,,,,,,,,,,,,
17,563,2023,44557.0,13335.0,41360.0,56302.0,41360.0,71275.0,23456.0,82591.0,72554.0,82591.0,,,,,,,,,,,,,
17,563,2024,42333.0,14353.0,43358.0,56447.0,43358.0,68390.0,23430.0,74096.0,71049.0,74096.0,,,,,,,,,,,,,
17,564,2003,28037.0,8874.0,32660.0,68882.0,5380.0,57434.0,17483.0,61510.0,78869.0,7371.0,,,,,,,,,,,,,
17,564,2004,30165.0,8987.0,34697.0,76743.0,5425.0,63474.0,17664.0,68181.0,87946.0,7423.0,,,,,,,,,,,,,
17,564,2005,34516.0,9575.0,37101.0,86108.0,5559.0,71625.0,19994.0,70674.0,98110.0,7526.0,,,,,,,,,,,,,
17,564,2006,39625.0,9937.0,35971.0,92974.0,5744.0,77744.0,21670.0,75611.0,104891.0,7682.0,,,,,,,,,,,,,
17,564,2007,41262.0,9268.0,36431.0,97996.0,5742.0,81256.0,21256.0,91833.0,110375.0,7746.0,,,,,,,,,,,,,
17,564,2008,40438.0,8077.0,41135.0,99049.0,5618.0,80776.0,20025.0,83289.0,111049.0,7728.0,,,,,,,,,,,,,
17,564,2009,40435.0,7265.0,44704.0,101532.0,5734.0,82122.0,20075.0,89068.0,113525.0,7877.0,,,,,,,,,,,,,
17,564,2010,43266.0,7213.0,46329.0,102830.0,5729.0,84292.0,20430.0,83875.0,115004.0,7898.0,,,,,,,,,,,,,
17,564,2011,41836.0,6477.0,45437.0,102703.0,5642.0,83250.0,19423.0,87873.0,114846.0,7735.0,,,,,,,,,,,,,
17,564,2012,54022.0,10687.0,49219.0,101420.0,5651.0,88345.0,24446.0,94316.0,114266.0,7737.0,,,,,,,,,,,,,
17,564,2013,56206.0,12031.0,49158.0,99764.0,5683.0,88738.0,26609.0,94465.0,113027.0,7726.0,,,,,,,,,,,,,
17,564,2014,54175.0,11863.0,49400.0,98877.0,5907.0,87547.0,26778.0,92328.0,112490.0,7940.0,,,,,,,,,,,,,
17,564,2015,52169.0,10033.0,50737.0,100258.0,50737.0,88014.0,21917.0,91341.0,114017.0,91341.0,,,,,,,,,,,,,
17,564,2016,53812.0,11173.0,55176.0,100637.0,55176.0,90061.0,23653.0,99720.0,115093.0,99720.0,,,,,,,,,,,,,
17,564,2017,50056.0,11788.0,55957.0,100761.0,55957.0,89330.0,24488.0,99412.0,115376.0,99412.0,,,,,,,,,,,,,
17,564,2018,48001.0,12641.0,57188.0,100359.0,57188.0,89027.0,24869.0,100356.0,114968.0,100356.0,,,,,,,,,,,,,
17,564,2019,46378.0,13564.0,58619.0,101149.0,58619.0,89240.0,25571.0,102827.0,115680.0,102827.0,,,,,,,,,,,,,
17,564,2020,46786.0,14674.0,58644.0,104115.0,58644.0,91529.0,26856.0,104843.0,119691.0,104843.0,,,,,,,,,,,,,
17,564,2021,45383.0,15287.0,59650.0,104784.0,59650.0,92196.0,27527.0,104461.0,120900.0,104461.0,,,,,,,,,,,,,
17,564,2022,42341.0,14870.0,57388.0,101125.0,57388.0,88160.0,26552.0,98047.0,116709.0,98047.0,,,,,,,,,,,,,
17,564,2023,40931.0,14778.0,53882.0,97209.0,53882.0,84441.0,24952.0,91658.0,112163.0,91658.0,,,,,,,,,,,,,
17,564,2024,41856.0,15450.0,60294.0,96834.0,60294.0,84932.0,24231.0,97444.0,112492.0,97444.0,,,,,,,,,,,,,
17,615,2003,26031.0,9763.0,32034.0,35681.0,4504.0,44223.0,16507.0,50448.0,44941.0,5702.0,,,,,,,,,,,,,
17,615,2004,26458.0,9708.0,33363.0,35688.0,4316.0,46923.0,17498.0,55995.0,47393.0,5889.0,,,,,,,,,,,,,
17,615,2005,29980.0,10596.0,29241.0,39751.0,4477.0,50159.0,18514.0,53029.0,52344.0,5819.0,,,,,,,,,,,,,
17,615,2006,31019.0,11120.0,25661.0,41315.0,3989.0,53454.0,22220.0,43403.0,55598.0,5641.0,,,,,,,,,,,,,
17,615,2007,28525.0,10812.0,24409.0,42029.0,3883.0,53482.0,22182.0,44585.0,57074.0,5466.0,,,,,,,,,,,,,
17,615,2008,30334.0,11425.0,25438.0,44114.0,3789.0,56281.0,23380.0,47384.0,59063.0,5217.0,,,,,,,,,,,,,
17,615,2009,32107.0,10934.0,26132.0,47917.0,3818.0,60727.0,27341.0,43542.0,61969.0,5236.0,,,,,,,,,,,,,
17,615,2010,31909.0,10910.0,21110.0,48563.0,3876.0,62867.0,27530.0,52226.0,63662.0,5465.0,,,,,,,,,,,,,
17,615,2011,29007.0,9467.0,21082.0,49523.0,3624.0,61074.0,25845.0,57257.0,64121.0,4997.0,,,,,,,,,,,,,
17,615,2012,33767.0,11866.0,24730.0,47931.0,3553.0,64128.0,29278.0,63142.0,63794.0,4921.0,,,,,,,,,,,,,
17,615,2013,36076.0,11705.0,24561.0,50012.0,3570.0,64544.0,28111.0,77206.0,65086.0,5148.0,,,,,,,,,,,,,
17,615,2014,36514.0,11827.0,23316.0,51767.0,3526.0,65586.0,27182.0,76229.0,67053.0,5439.0,,,,,,,,,,,,,
17,615,2015,37083.0,10981.0,29935.0,49787.0,29935.0,66146.0,26004.0,78355.0,66747.0,78355.0,,,,,,,,,,,,,
17,615,2016,40909.0,12379.0,33094.0,48852.0,33094.0,69492.0,28841.0,86122.0,67097.0,86122.0,,,,,,,,,,,,,
17,615,2017,37331.0,13494.0,35824.0,47711.0,35824.0,68634.0,28371.0,91599.0,65821.0,91599.0,,,,,,,,,,,,,
17,615,2018,35261.0,13000.0,36272.0,46205.0,36272.0,65365.0,26442.0,96810.0,64015.0,96810.0,,,,,,,,,,,,,
17,615,2019,34684.0,13522.0,43378.0,43198.0,43378.0,65040.0,27733.0,92115.0,62979.0,92115.0,,,,,,,,,,,,,
17,615,2020,35347.0,13838.0,64297.0,46521.0,64297.0,65916.0,28899.0,95925.0,63757.0,95925.0,,,,,,,,,,,,,
17,615,2021,34236.0,14164.0,66149.0,46328.0,66149.0,64873.0,28893.0,105267.0,64590.0,105267.0,,,,,,,,,,,,,
17,615,2022,33112.0,13606.0,52722.0,43522.0,52722.0,60849.0,27381.0,91851.0,61408.0,91851.0,,,,,,,,,,,,,
17,615,2023,30862.0,13134.0,41223.0,42067.0,41223.0,57852.0,25088.0,78142.0,60266.0,78142.0,,,,,,,,,,,,,
17,615,2024,30600.0,12494.0,48990.0,45054.0,48990.0,56982.0,22996.0,92667.0,59520.0,92667.0,,,,,,,,,,,,,
17,625,2003,32439.0,11036.0,29183.0,42656.0,3460.0,55615.0,18124.0,69257.0,56635.0,4521.0,,,,,,,,,,,,,
17,625,2004,36134.0,11126.0,37433.0,44828.0,4286.0,60851.0,20074.0,73879.0,60808.0,4934.0,,,,,,,,,,,,,
17,625,2005,39413.0,13771.0,35603.0,50077.0,3413.0,67580.0,26680.0,68870.0,64528.0,4562.0,,,,,,,,,,,,,
17,625,2006,42490.0,15511.0,31088.0,57787.0,3456.0,74144.0,33987.0,60847.0,70407.0,4468.0,,,,,,,,,,,,,
17,625,2007,43054.0,12827.0,23699.0,58628.0,3898.0,76956.0,35087.0,60319.0,75941.0,5471.0,,,,,,,,,,,,,
17,625,2008,39542.0,12679.0,21690.0,42762.0,4246.0,78687.0,30162.0,97738.0,68273.0,5507.0,,,,,,,,,,,,,
17,625,2009,45414.0,14635.0,33815.0,64790.0,4050.0,87290.0,35259.0,113947.0,83849.0,5087.0,,,,,,,,,,,,,
17,625,2010,40430.0,13013.0,45696.0,66114.0,4598.0,84321.0,36145.0,96255.0,85029.0,5146.0,,,,,,,,,,,,,
17,625,2011,38125.0,10612.0,28053.0,66344.0,3813.0,81215.0,33130.0,88580.0,85207.0,5113.0,,,,,,,,,,,,,
17,625,2012,45116.0,12765.0,29465.0,66691.0,4146.0,84647.0,34940.0,105279.0,83954.0,5319.0,,,,,,,,,,,,,
17,625,2013,48565.0,14894.0,27138.0,63803.0,4334.0,87108.0,39443.0,101244.0,81521.0,5601.0,,,,,,,,,,,,,
17,625,2014,50052.0,14359.0,28258.0,66132.0,4947.0,89241.0,41752.0,93156.0,82711.0,6047.0,,,,,,,,,,,,,
17,625,2015,56393.0,14984.0,26522.0,65403.0,26522.0,96407.0,42890.0,85723.0,86532.0,85723.0,,,,,,,,,,,,,
17,625,2016,54857.0,14006.0,25746.0,69094.0,25746.0,98282.0,44166.0,69081.0,89885.0,69081.0,,,,,,,,,,,,,
17,625,2017,60025.0,14311.0,42052.0,65183.0,42052.0,98824.0,42662.0,102908.0,87092.0,102908.0,,,,,,,,,,,,,
17,625,2018,59722.0,15120.0,49527.0,65395.0,49527.0,96761.0,42820.0,84138.0,84666.0,84138.0,,,,,,,,,,,,,
17,625,2019,52625.0,14268.0,57968.0,65125.0,57968.0,93233.0,38391.0,105281.0,83360.0,105281.0,,,,,,,,,,,,,
17,625,2020,53762.0,15868.0,42683.0,66768.0,42683.0,96586.0,39260.0,121362.0,85519.0,121362.0,,,,,,,,,,,,,
17,625,2021,48013.0,16250.0,51444.0,65845.0,51444.0,95977.0,38743.0,126735.0,85269.0,126735.0,,,,,,,,,,,,,
17,625,2022,42203.0,15089.0,42627.0,63196.0,42627.0,82284.0,31786.0,101694.0,78562.0,101694.0,,,,,,,,,,,,,
17,625,2023,40573.0,13057.0,35946.0,62725.0,35946.0,77051.0,30743.0,67279.0,76280.0,67279.0,,,,,,,,,,,,,
17,625,2024,38471.0,13147.0,36974.0,59904.0,36974.0,71724.0,27103.0,66420.0,74378.0,66420.0,,,,,,,,,,,,,
17,626,2003,24785.0,9003.0,25806.0,34938.0,4135.0,44903.0,17005.0,53307.0,45073.0,5323.0,,,,,,,,,,,,,
17,626,2004,26697.0,10547.0,25749.0,36422.0,4173.0,48874.0,19058.0,53033.0,48395.0,5623.0,,,,,,,,,,,,,
17,626,2005,28547.0,10933.0,26156.0,38888.0,4131.0,54012.0,22070.0,51212.0,54202.0,5661.0,,,,,,,,,,,,,
17,626,2006,29892.0,12458.0,23880.0,41508.0,4145.0,58154.0,27104.0,42636.0,58407.0,5676.0,,,,,,,,,,,,,
17,626,2007,32140.0,12401.0,24849.0,46279.0,4421.0,63828.0,27768.0,49410.0,66315.0,5908.0,,,,,,,,,,,,,
17,626,2008,33302.0,11838.0,26588.0,45298.0,4350.0,66213.0,29085.0,58644.0,67005.0,5860.0,,,,,,,,,,,,,
17,626,2009,33155.0,12385.0,29292.0,47801.0,3934.0,69130.0,29964.0,61819.0,70203.0,5672.0,,,,,,,,,,,,,
17,626,2010,33103.0,12213.0,28097.0,48096.0,4239.0,71442.0,29800.0,65652.0,71862.0,5876.0,,,,,,,,,,,,,
17,626,2011,32676.0,11588.0,27617.0,50674.0,4058.0,71167.0,29789.0,59179.0,72412.0,5393.0,,,,,,,,,,,,,
17,626,2012,38058.0,13194.0,33087.0,54727.0,4201.0,74509.0,34898.0,58832.0,73511.0,5382.0,,,,,,,,,,,,,
17,626,2013,40831.0,14078.0,28605.0,58072.0,3724.0,76073.0,36595.0,51709.0,76686.0,5550.0,,,,,,,,,,,,,
17,626,2014,36979.0,13444.0,24966.0,55921.0,4483.0,77035.0,38147.0,56816.0,76369.0,5753.0,,,,,,,,,,,,,
17,626,2015,41518.0,13165.0,26303.0,57120.0,26303.0,78909.0,35979.0,61402.0,76046.0,61402.0,,,,,,,,,,,,,
17,626,2016,45116.0,14838.0,35900.0,59224.0,35900.0,81587.0,38094.0,69216.0,76786.0,69216.0,,,,,,,,,,,,,
17,626,2017,43554.0,15157.0,34884.0,56981.0,34884.0,80933.0,39515.0,64943.0,76744.0,64943.0,,,,,,,,,,,,,
17,626,2018,43096.0,14858.0,32124.0,54799.0,32124.0,78184.0,37831.0,68136.0,73646.0,68136.0,,,,,,,,,,,,,
17,626,2019,40319.0,14368.0,44665.0,49426.0,44665.0,74320.0,34671.0,95247.0,69201.0,95247.0,,,,,,,,,,,,,
17,626,2020,39414.0,15938.0,54492.0,48254.0,54492.0,74318.0,34781.0,100954.0,69208.0,100954.0,,,,,,,,,,,,,
17,626,2021,39668.0,15634.0,46240.0,47157.0,46240.0,70446.0,33276.0,86534.0,68068.0,86534.0,,,,,,,,,,,,,
17,626,2022,35419.0,14206.0,38681.0,43249.0,38681.0,63089.0,29761.0,70067.0,63068.0,70067.0,,,,,,,,,,,,,
17,626,2023,30352.0,13337.0,25654.0,40874.0,25654.0,55894.0,25080.0,59689.0,59524.0,59689.0,,,,,,,,,,,,,
17,626,2024,29516.0,13424.0,28240.0,41550.0,28240.0,53388.0,23852.0,54156.0,58298.0,54156.0,,,,,,,,,,,,,
17,630,2003,32111.0,13883.0,31143.0,29381.0,3809.0,50828.0,22157.0,58862.0,39921.0,5541.0,,,,,,,,,,,,,
17,630,2004,30396.0,14871.0,36322.0,29243.0,3353.0,53285.0,22583.0,61372.0,44655.0,5099.0,,,,,,,,,,,,,
17,630,2005,31714.0,12833.0,38688.0,35682.0,4542.0,54524.0,21771.0,62535.0,48433.0,6473.0,,,,,,,,,,,,,
17,630,2006,28495.0,13609.0,31335.0,35174.0,4025.0,57567.0,26777.0,55681.0,50705.0,5519.0,,,,,,,,,,,,,
